aX,aY,aZ,gX,gY,gZ
0.002,0.847,0.456,-0.832,5.244,-0.191
0.000,0.841,0.449,-0.740,5.374,-0.649

-0.099,0.874,0.851,55.359,62.672,-3.870
-0.167,0.844,0.985,74.130,56.557,-0.855
-0.227,0.846,1.091,97.137,43.099,3.679
-0.336,0.818,1.221,132.527,14.382,10.489
-0.386,0.820,1.271,172.664,-15.588,20.870
-0.384,0.807,1.262,212.603,-41.328,35.145
-0.390,0.812,1.177,250.130,-67.237,55.366
-0.348,0.782,1.101,250.130,-83.076,75.550
-0.321,0.730,0.972,250.130,-93.962,93.008
-0.293,0.688,0.828,250.130,-105.107,104.809
-0.261,0.633,0.681,250.130,-123.450,111.786
-0.213,0.589,0.501,250.130,-144.885,114.870
-0.128,0.555,0.278,250.130,-170.405,115.282
-0.072,0.507,0.073,250.130,-191.962,111.405
-0.030,0.468,-0.182,250.130,-216.015,102.206
0.016,0.454,-0.467,250.130,-230.427,88.069
0.105,0.455,-0.780,250.130,-221.221,74.466
0.157,0.453,-1.007,250.130,-187.351,61.237
0.165,0.460,-1.180,250.130,-140.427,49.817
0.177,0.469,-1.318,250.130,-88.229,37.962
0.145,0.470,-1.400,250.130,-65.718,28.252
0.126,0.464,-1.459,223.947,-55.679,17.458
0.122,0.448,-1.529,166.260,-49.542,4.687
0.130,0.430,-1.567,109.588,-40.710,-7.664
0.119,0.419,-1.595,56.756,-26.496,-17.779
0.090,0.406,-1.586,9.015,-6.519,-26.076
0.083,0.418,-1.523,-30.359,13.267,-30.687
0.056,0.435,-1.446,-69.176,30.695,-33.267
0.038,0.458,-1.356,-99.443,45.626,-34.412
0.011,0.472,-1.241,-122.740,60.313,-33.840
0.011,0.484,-1.154,-138.779,75.649,-32.160
0.008,0.522,-1.044,-149.214,88.702,-28.786
0.019,0.563,-0.944,-157.374,96.908,-24.282
0.023,0.613,-0.848,-164.908,97.695,-18.634
0.031,0.646,-0.739,-170.931,88.817,-12.931
0.048,0.706,-0.644,-176.794,76.122,-6.046
0.096,0.774,-0.580,-184.008,63.244,0.443
0.131,0.833,-0.526,-191.893,56.809,5.046
0.152,0.858,-0.458,-199.672,52.214,6.443
0.163,0.886,-0.403,-206.634,50.847,5.672
0.183,0.900,-0.337,-213.328,56.008,3.298
0.182,0.896,-0.284,-216.985,65.153,-0.618
0.167,0.888,-0.213,-218.496,70.832,-4.435
0.147,0.872,-0.155,-219.511,70.817,-7.221
0.159,0.887,-0.123,-219.649,69.664,-9.794
0.163,0.885,-0.070,-218.901,69.748,-10.260
0.166,0.887,-0.022,-215.725,72.656,-10.786
0.156,0.873,0.032,-209.115,74.000,-13.046
0.139,0.860,0.093,-202.634,71.878,-16.160
0.132,0.853,0.124,-196.061,67.908,-20.290
0.113,0.871,0.197,-188.649,64.466,-26.305
0.085,0.850,0.229,-180.382,57.328,-31.817
