aX,aY,aZ,gX,gY,gZ
0.096,0.401,0.140,17.305,-4.733,-5.389
0.084,0.412,0.110,16.931,-5.191,-5.511
0.076,0.425,0.087,16.397,-5.557,-5.504
0.078,0.445,0.070,15.328,-5.298,-5.145
0.079,0.459,0.057,13.542,-4.573,-4.389
0.080,0.471,0.046,11.794,-3.817,-3.466
0.085,0.472,0.042,10.374,-3.176,-2.519
0.086,0.468,0.042,9.328,-2.779,-1.748
0.089,0.466,0.038,8.534,-2.725,-1.313
0.094,0.463,0.033,7.885,-2.832,-1.115
0.103,0.462,0.025,7.260,-2.763,-1.008
0.113,0.466,0.018,6.557,-2.252,-1.038
0.119,0.469,0.012,5.817,-1.405,-1.206
0.122,0.470,0.012,5.053,-0.397,-1.458
0.120,0.473,0.014,4.435,0.405,-1.779
0.114,0.473,0.017,3.863,0.878,-2.107
0.108,0.477,0.021,3.206,1.107,-2.389
0.100,0.480,0.026,2.496,1.092,-2.611
0.092,0.485,0.033,1.824,0.992,-2.733
0.084,0.488,0.040,1.336,0.771,-2.725
0.076,0.489,0.045,1.053,0.527,-2.573

-0.070,0.548,-0.803,-15.450,-19.588,2.389
-0.015,0.494,-0.976,-34.458,-3.611,10.130
0.006,0.239,-0.844,-55.221,15.015,16.321
0.083,0.050,-0.507,-75.137,28.000,16.847
0.196,-0.144,-0.064,-84.771,35.748,13.542
0.236,-0.235,0.482,-82.450,42.954,6.260
0.129,-0.288,1.057,-69.313,44.908,-2.374
-0.095,-0.213,1.494,-47.924,38.260,-8.649
-0.232,-0.090,1.709,-22.412,23.122,-8.382
-0.272,0.001,1.584,-1.359,8.855,-2.687
-0.232,-0.005,1.258,11.336,-1.466,3.473
-0.104,0.036,0.931,16.908,-5.695,7.229
-0.004,0.094,0.724,16.840,-7.466,8.351
0.083,0.164,0.613,14.458,-7.931,7.084
0.147,0.216,0.576,12.748,-7.183,4.328
0.161,0.243,0.565,12.924,-7.206,0.779
0.133,0.248,0.531,15.000,-8.924,-2.870
0.089,0.267,0.450,17.855,-11.000,-5.931
0.061,0.297,0.362,19.855,-10.527,-7.450
0.048,0.334,0.311,20.954,-7.595,-7.351
0.034,0.361,0.276,21.336,-3.450,-6.031
0.018,0.371,0.263,21.351,0.298,-4.122
0.000,0.373,0.255,21.206,2.359,-2.053
-0.011,0.376,0.250,20.847,1.969,-0.511
-0.005,0.374,0.237,20.229,0.214,0.496
0.011,0.379,0.217,19.351,-1.809,0.954
0.030,0.384,0.191,18.359,-3.565,0.969
0.045,0.386,0.164,17.382,-4.588,0.641
0.059,0.391,0.136,16.450,-4.924,0.099
0.069,0.401,0.113,15.519,-4.527,-0.450
0.075,0.414,0.099,14.351,-3.756,-0.908
0.073,0.420,0.092,12.840,-2.992,-1.183
0.072,0.431,0.086,11.305,-2.443,-1.321
0.070,0.434,0.082,9.817,-2.107,-1.344
0.065,0.439,0.079,8.458,-1.733,-1.290
0.065,0.445,0.080,7.252,-1.466,-1.183
0.065,0.450,0.083,6.221,-1.183,-0.969
0.067,0.451,0.086,5.382,-0.878,-0.718
0.072,0.452,0.089,4.786,-0.382,-0.565
0.073,0.453,0.091,4.389,0.038,-0.649
0.072,0.453,0.096,4.046,0.221,-0.870
0.072,0.457,0.099,3.664,0.176,-1.130
0.068,0.459,0.099,3.366,0.092,-1.374
0.061,0.461,0.099,3.153,0.191,-1.588
0.055,0.463,0.098,3.000,0.618,-1.672
0.048,0.467,0.102,2.893,1.359,-1.656
0.042,0.473,0.106,2.840,2.229,-1.489
0.035,0.477,0.115,2.786,2.702,-1.183
0.030,0.483,0.121,2.595,2.397,-0.802
0.030,0.483,0.123,2.328,1.794,-0.351

0.009,-0.315,1.122,-80.122,36.893,5.969
-0.075,-0.234,1.573,-53.794,31.466,-0.366
-0.144,-0.061,1.832,-23.405,19.641,-2.046
-0.208,0.019,1.662,1.550,5.168,-0.122
-0.211,0.034,1.221,16.382,-7.420,2.496
-0.133,0.071,0.813,21.626,-12.885,4.824
-0.055,0.125,0.569,20.595,-14.031,6.008
0.022,0.218,0.435,15.878,-11.855,5.557
0.071,0.277,0.374,10.458,-8.061,4.031
0.101,0.315,0.377,6.695,-4.221,2.168
0.099,0.328,0.423,5.389,-2.122,0.237
0.082,0.326,0.458,6.580,-2.939,-1.366
0.070,0.324,0.461,9.092,-4.771,-2.527
0.060,0.322,0.434,11.939,-5.847,-2.969
0.049,0.322,0.389,14.336,-5.840,-2.733
0.044,0.322,0.337,15.863,-4.802,-2.053
0.041,0.327,0.292,16.519,-3.137,-1.137
0.044,0.339,0.257,16.405,-1.611,-0.267
0.050,0.343,0.234,15.588,-0.489,0.389
0.056,0.356,0.221,14.237,-0.168,0.603
0.064,0.363,0.220,12.588,-0.267,0.397
0.070,0.371,0.225,11.183,-0.656,-0.015
0.073,0.370,0.231,10.267,-1.076,-0.511
0.073,0.375,0.236,9.809,-1.504,-0.985
0.074,0.377,0.238,9.794,-1.595,-1.305
0.069,0.382,0.241,10.092,-1.214,-1.504
0.064,0.388,0.242,10.473,-0.763,-1.611
0.057,0.394,0.243,11.061,-0.298,-1.626
0.046,0.395,0.236,11.863,0.061,-1.450
0.045,0.403,0.227,12.634,0.580,-1.046
0.048,0.412,0.223,13.031,1.282,-0.595
0.048,0.420,0.223,13.099,1.366,-0.221
0.047,0.416,0.218,13.137,0.336,0.076
0.055,0.421,0.203,13.290,-0.992,0.160
0.062,0.423,0.184,13.573,-1.725,0.046
0.067,0.429,0.165,13.840,-2.168,-0.176
0.072,0.431,0.137,14.137,-2.153,-0.405
0.072,0.437,0.115,14.374,-1.550,-0.779
0.070,0.447,0.098,14.366,-0.809,-1.183
0.062,0.456,0.085,14.137,-0.122,-1.573
0.053,0.459,0.076,13.496,-0.038,-1.718
0.047,0.471,0.062,12.458,-0.534,-1.855
0.039,0.477,0.042,11.191,-1.519,-1.924
0.035,0.484,0.027,9.924,-2.733,-1.847
0.032,0.488,0.011,8.664,-3.427,-1.618
0.034,0.493,0.001,7.366,-3.427,-1.344
0.038,0.497,-0.006,6.084,-2.893,-1.084
0.037,0.500,-0.007,4.840,-1.992,-0.870
0.034,0.500,-0.007,3.450,-1.053,-0.573
0.033,0.499,-0.003,2.275,-0.481,-0.282

-0.030,0.488,-0.899,-23.198,-16.069,0.412
-0.057,0.440,-1.016,-41.611,11.389,6.069
-0.178,0.194,-0.781,-62.664,33.244,11.366
-0.189,-0.013,-0.382,-80.298,39.359,14.519
-0.066,-0.154,0.069,-90.130,38.496,16.641
0.083,-0.200,0.550,-91.489,39.924,15.046
0.050,-0.289,1.031,-80.992,33.710,8.351
0.028,-0.263,1.451,-58.504,19.412,0.771
0.086,-0.088,1.665,-30.015,12.084,-4.977
-0.014,-0.023,1.565,-3.718,5.641,-7.252
-0.100,0.022,1.224,13.557,-0.695,-6.511
-0.121,0.083,0.879,19.779,-5.290,-3.634
-0.091,0.135,0.634,18.511,-8.328,-0.557
-0.025,0.196,0.509,14.053,-8.870,1.267
0.046,0.246,0.472,9.550,-6.672,1.534
0.071,0.264,0.499,7.344,-4.664,0.374
0.072,0.278,0.525,8.427,-4.466,-1.496
0.052,0.303,0.521,11.229,-5.099,-3.351
0.025,0.322,0.489,14.565,-5.328,-4.435
-0.002,0.341,0.444,17.740,-4.634,-4.405
-0.026,0.354,0.393,20.229,-3.695,-3.313
-0.041,0.368,0.342,21.779,-3.160,-1.740
-0.042,0.368,0.304,22.542,-2.992,-0.137
-0.034,0.375,0.270,22.550,-3.130,1.252
-0.016,0.379,0.233,21.954,-3.382,2.267
0.005,0.387,0.206,21.076,-3.420,2.893
0.024,0.376,0.180,20.206,-3.107,3.145
0.046,0.387,0.158,19.221,-2.947,3.000
0.064,0.386,0.136,18.137,-2.466,2.656
0.083,0.393,0.117,16.893,-1.763,2.115
0.097,0.402,0.101,15.405,-1.092,1.534
0.102,0.408,0.091,13.740,-0.618,0.832
0.107,0.417,0.086,12.153,-0.198,0.107
0.108,0.425,0.082,10.832,0.290,-0.466
0.103,0.424,0.084,9.802,0.702,-0.885
