aX,aY,aZ,gX,gY,gZ
0.685,-0.473,0.079,6.653,32.654,102.783
0.750,-0.479,0.073,8.362,29.663,97.168
0.753,-0.540,0.066,6.775,26.978,89.844
0.769,-0.501,0.102,2.441,25.574,91.370
0.771,-0.484,0.071,19.043,28.198,90.271
0.779,-0.443,0.040,18.738,31.372,87.036
0.797,-0.445,0.020,14.404,31.250,80.444
0.807,-0.510,0.011,11.169,27.954,72.937
0.814,-0.535,0.027,3.845,22.705,72.449
0.822,-0.534,0.034,4.272,19.226,75.317
0.829,-0.514,0.032,3.967,18.066,78.552
0.837,-0.488,0.034,1.221,17.700,81.116
0.845,-0.467,0.030,3.418,16.785,81.116
0.852,-0.445,0.028,4.883,15.869,80.078
0.864,-0.432,0.022,4.272,14.526,78.552
0.859,-0.415,0.019,3.723,13.123,77.087
0.864,-0.386,0.018,3.418,11.475,76.660
0.875,-0.358,0.014,4.700,9.705,75.989
0.883,-0.338,0.015,4.333,7.751,74.219
0.892,-0.336,0.019,2.014,5.737,70.984
0.892,-0.336,0.023,0.000,4.578,68.237
0.896,-0.330,0.020,-0.061,4.150,66.833
0.901,-0.317,0.015,1.038,4.028,66.162
