aX,aY,aZ,gX,gY,gZ
0.962,0.084,-0.086,-3.784,-169.983,-3.845
0.973,0.097,-0.072,0.122,-155.945,-7.141
0.979,0.088,-0.059,2.441,-143.921,-12.756

1.370,-0.057,0.855,12.939,66.956,23.682
1.403,-0.049,1.142,3.540,102.600,32.776
1.383,-0.092,1.374,3.540,148.560,41.199
1.089,-0.144,1.533,2.808,225.952,49.866
0.816,-0.124,1.517,-5.615,343.262,61.157
0.641,-0.086,1.245,0.305,471.680,72.510
0.353,-0.002,0.777,20.264,595.276,79.468
0.072,0.183,0.073,44.312,691.895,83.801
-0.092,0.395,-0.755,71.167,739.990,80.994
-0.238,0.545,-1.505,90.576,729.797,64.331
-0.266,0.566,-2.119,85.510,649.353,40.161
-0.253,0.443,-2.433,47.424,513.123,14.282
-0.109,0.209,-2.410,2.502,343.384,-3.906
0.042,-0.085,-2.005,-28.015,171.753,-6.775
0.143,-0.234,-1.407,-49.133,39.063,4.028
0.172,-0.259,-0.938,-46.814,-20.508,20.874
0.188,-0.181,-0.768,-35.889,-14.893,36.255
0.202,-0.065,-0.848,-24.719,16.418,45.898
0.198,0.012,-1.005,-11.780,38.574,49.011
0.119,0.093,-1.150,-8.911,41.626,48.828
0.089,0.128,-1.260,-11.230,27.344,44.800
0.111,0.109,-1.286,-17.029,-0.366,36.560
0.125,0.062,-1.251,-24.292,-31.738,26.733
